Id,SalePrice
2734,150768.35974286648
2735,133200.14084222942
2736,134210.74473266938
2737,125785.80132210809
2738,138340.25372482845
2739,160724.61052936356
2740,135565.08471297848
2741,151502.55513044077
2742,149013.45614487084
2743,145515.26856517405
2744,152352.91227559716
2745,141568.92714486842
2746,141968.32073853133
2747,149848.52329047417
2748,126397.84725861056
2749,129373.08043233407
2750,142137.80777156635
2751,139566.7734507817
2752,218090.6242015027
2753,149361.32021672965
2754,217766.646198853
2755,124529.79800824035
2756,107149.71717880022
2757,79107.07035034937
2758,88561.09419237882
2759,156165.95086841675
2760,123153.93491776251
2761,139862.20111934186
2762,145189.0064300018
2763,188111.98403433798
2764,161208.23251011834
2765,275289.0389027462
2766,134259.29048904663
2767,84137.46132523553
2768,133314.384502698
2769,137642.74185287693
2770,159980.20242702123
2771,117233.2703380373
2772,113984.62290464775
2773,151386.76250046561
2774,137846.63556893507
2775,118463.61853309254
2776,139653.23330570917
2777,150546.76012533478
2778,129459.56051910724
2779,122168.14142980851
2780,94595.3147782659
2781,96710.35670818845
2782,91446.99973523234
2783,102753.24319828437
2784,126971.18070879062
2785,124809.18234997505
2786,77072.72864932359
2787,125401.11303686848
2788,73556.9877243617
2789,201582.53476934935
2790,83122.7742389619
2791,115429.47084194131
2792,47803.621324150634
2793,166293.3318303792
2794,101186.35967243092
2795,113703.04696111573
2796,100838.13751823403
2797,215842.14993180678
2798,107685.25809913923
2799,110451.7126748981
2800,61469.992374107045
2801,114046.44932448612
2802,141685.89904839962
2803,162512.4362879235
2804,146566.91876204958
2805,98743.17708188781
2806,82195.94002945042
2807,171530.76260135893
2808,146010.7531141177
2809,134683.5336133642
2810,133179.74682813286
2811,151924.0743058768
2812,147818.10136439552
2813,164783.27652663944
2814,157881.95858495688
2815,111017.03795439034
2816,223077.81389094153
2817,148767.53389604876
2818,135971.37803887343
2819,171872.16340683008
2820,139282.41319671395
2821,106349.61572690096
2822,186129.60936277304
2823,231486.44206364412
2824,181293.1448198292
2825,160037.11339144738
2826,133483.04216083713
2827,146394.9602524372
2828,207865.1262224635
2829,182746.2558835878
2830,229460.01442981718
2831,181779.84206881086
2832,236694.69455288028
2833,294594.1494222582
2834,209523.346926502
2835,208591.21222799944
2836,188505.39250261628
2837,166275.18354804802
2838,146886.69685272538
2839,181146.7940850876
2840,195391.06476566126
2841,203366.76877207018
2842,219043.95173911974
2843,145901.33994191425
2844,149350.85626919728
2845,121667.34255227975
2846,205880.87294632543
2847,198377.2105287086
2848,228253.1336557741
2849,202608.58294189486
2850,283680.1606498647
2851,232435.47569210397
2852,232787.5910530371
2853,236196.4918297284
2854,140359.05774962492
2855,210554.01010651301
2856,196795.45932826897
2857,187329.52171603526
2858,215071.56682187167
2859,119881.60564750827
2860,129079.61978570912
2861,131516.53942844266
2862,192486.23700682406
2863,128742.28450732994
2864,255601.85727444346
2865,139080.6154549991
2866,154296.4106617467
2867,95221.68818319413
2868,107466.2608913888
2869,105427.56822051297
2870,122320.20804360796
2871,83181.90337087563
2872,53782.047221825094
2873,106121.28314699084
2874,135484.51917262495
2875,109003.44491724647
2876,164668.81951397023
2877,138127.27700874826
2878,177575.47257640574
2879,136684.31313530644
2880,97420.90495513845
2881,155745.69906848684
2882,164815.98928788185
2883,191612.7835730315
2884,206910.149510337
2885,181516.82123636574
2886,220865.50575354084
2887,104754.15050175368
2888,130749.45348753646
2889,52467.98444087209
2890,84832.48718335027
2891,137273.04798233695
2892,54044.983872713856
2893,91129.81119971519
2894,58167.85581570268
2895,315978.9941723412
2896,280004.73605022876
2897,207425.09758267793
2898,146990.37630407355
2899,231065.4917083083
2900,150731.1424705079
2901,220131.1427744724
2902,187348.148490662
2903,344166.40793205803
2904,367895.4559879676
2905,94042.15378381599
2906,204329.92544618613
2907,111715.77705050711
2908,133997.1526016477
2909,144059.57427321374
2910,84366.594965587
2911,78999.03788394445
2912,147033.8375455937
2913,87627.38147899276
2914,69546.81170468256
2915,74306.59485688402
2916,85130.15415060917
2917,158059.6327996256
2918,118193.92186158268
2919,235470.27919438257
